center_lat,center_lon,filename,state,index_right,ecoregion,biome
-11.87177546880996,-56.021456400488894,im_0000093184-0000046592_29_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.855156636053753,-51.25993623701335,im_0000093184-0000093184_40_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.340246889478292,-51.538863132732466,im_0000093184-0000093184_64_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.9806558555271,-56.30819863917982,im_0000116480-0000046592_67_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-13.048748154063356,-53.72132011550085,im_0000116480-0000069888_63_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.920284494152416,-54.78591355871089,im_0000093184-0000069888_5_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.893420292875383,-52.658882628972684,im_0000093184-0000093184_24_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.743765540822928,-55.0213619946786,im_0000093184-0000069888_55_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.7213929159665,-54.36316638600424,im_0000093184-0000069888_29_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.790752004464233,-55.24495266889596,im_0000116480-0000069888_58_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.420636958843284,-52.95361987369229,im_0000069888-0000093184_69_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.676396468795815,-53.904486601932824,im_0000093184-0000069888_69_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.153846468023493,-55.56672920366757,im_0000093184-0000046592_59_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.286168309374295,-52.369894602071426,im_0000093184-0000093184_18_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.345003386202276,-53.87062011572149,im_0000093184-0000069888_66_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.824250015998182,-53.35328034359708,im_0000093184-0000069888_71_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.099224324467173,-55.79885387308407,im_0000093184-0000046592_22_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.619263616725814,-54.041749177346276,im_0000093184-0000069888_68_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-9.536784550798089,-56.20776699041528,im_0000069888-0000046592_29_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.074974386077795,-54.40152444863614,im_0000093184-0000069888_43_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.19013840550192,-54.14810970698603,im_0000093184-0000069888_46_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.636502121617207,-56.625842923644505,im_0000069888-0000046592_60_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-13.314559646634324,-54.70039394366272,im_0000116480-0000069888_4_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.817692314424114,-52.41804430130024,im_0000093184-0000093184_67_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.644322038870895,-53.85301313615278,im_0000093184-0000069888_36_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.284012352692411,-54.56420934659018,im_0000093184-0000069888_77_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.957564578443375,-54.239917529023046,im_0000093184-0000069888_1_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-13.062133051796739,-53.060609224030934,im_0000116480-0000093184_67_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.048110184800773,-58.15217042289197,im_0000093184-0000023296_74_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.392699353507169,-57.85249244410971,im_0000069888-0000023296_59_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.04298978768129,-53.746203448870965,im_0000093184-0000069888_32_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.052875830088455,-51.78814562407564,im_0000093184-0000093184_23_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.366383289964313,-51.56455494985829,im_0000093184-0000093184_63_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.653035697126857,-56.409169277114856,im_0000093184-0000046592_67_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.016224566496374,-56.03591927656321,im_0000093184-0000046592_9_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.440310063565502,-57.171210132633455,im_0000069888-0000046592_12_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-9.82963533342105,-60.568099548003026,im_0000069888-0000000000_54_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.311850977936412,-56.0065443667725,im_0000069888-0000046592_31_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.426206513604825,-59.03548384176671,im_0000069888-0000023296_18_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.329457957505154,-54.577055255153105,im_0000069888-0000069888_68_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.131648931942037,-61.49929317152133,im_0000069888-0000000000_60_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-11.205944180220573,-57.83021422506354,im_0000093184-0000023296_33_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-8.979469748530338,-61.488243893526636,im_0000069888-0000000000_18_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.158418727408797,-54.711982210827856,im_0000069888-0000069888_8_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-8.531479916339931,-57.82572264864294,im_0000046592-0000023296_18_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-8.926828472880931,-60.963178609958774,im_0000069888-0000000000_30_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-11.032479498857093,-60.09953829580628,im_0000093184-0000000000_25_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.874914998022527,-60.52156681628563,im_0000093184-0000000000_76_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-8.996897065042257,-60.18056633443385,im_0000069888-0000000000_9_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.249593154465076,-57.7697576064423,im_0000069888-0000023296_23_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.453155972128412,-58.71559376909174,im_0000069888-0000023296_54_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-7.9243086158035485,-57.84611440559246,im_0000046592-0000023296_36_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.34086198733162,-61.35044232894271,im_0000069888-0000000000_16_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.997350796966163,-56.343053272203655,im_0000069888-0000046592_36_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-11.024394661300015,-59.82977421598518,im_0000093184-0000000000_36_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.423237498885381,-61.19925586662539,im_0000069888-0000000000_12_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-11.105602362984419,-58.79868793287278,im_0000093184-0000023296_65_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.689947306740466,-57.57527234743043,im_0000069888-0000023296_19_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.391706632412783,-60.94323601065132,im_0000069888-0000000000_22_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-9.415511987441953,-61.1031361312246,im_0000069888-0000000000_65_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-10.063646464934187,-55.37269310229775,im_0000069888-0000069888_23_s2_20m_og.tif,Mato Grosso,11,Madeira-TapajÃ³s moist forests,1.0
-8.773575885410143,-59.31441073748582,im_0000069888-0000023296_0_s2_20m_og.tif,Amazonas,11,Madeira-TapajÃ³s moist forests,1.0
-8.76153846060294,-58.89983823386464,im_0000069888-0000023296_62_s2_20m_og.tif,Amazonas,11,Madeira-TapajÃ³s moist forests,1.0
-8.43437203412661,-57.62153558456258,im_0000046592-0000023296_19_s2_20m_og.tif,Part,11,Madeira-TapajÃ³s moist forests,1.0
-10.05601078501917,-57.9021692793215,im_0000069888-0000023296_51_s2_20m_og.tif,Mato Grosso,50,Mato Grosso seasonal forests,1.0
-10.020257836711213,-50.49573942481288,im_0000069888-0000116480_17_s2_20m_og.tif,Mato Grosso,10,Xingu-Tocantins-Araguaia moist forests,1.0
-14.97644292225544,-57.306496414421865,im_0000139776-0000046592_0_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-15.018304414495411,-57.140487749916566,im_0000139776-0000046592_75_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-13.717184556976695,-60.300132098750154,im_0000116480-0000000000_34_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-14.402149961117829,-56.784126076706364,im_0000116480-0000046592_18_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-14.342771320837526,-56.8160162692926,im_0000116480-0000046592_31_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-15.15907041951694,-57.587579266822864,im_0000139776-0000023296_71_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-15.031150323058322,-57.377642984924115,im_0000139776-0000046592_39_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-13.571837144006155,-60.17481711661549,im_0000116480-0000000000_5_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-13.083063797916724,-59.95850279619951,im_0000116480-0000000000_30_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-13.44786963479766,-60.33750201456954,im_0000116480-0000000000_43_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-15.409790215314695,-58.61444346809988,im_0000139776-0000023296_2_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-14.280248577062807,-56.811704355928825,im_0000116480-0000046592_16_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-13.065007660705922,-59.882056165520936,im_0000116480-0000000000_41_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-14.621877879613464,-56.6829757757145,im_0000116480-0000046592_74_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-14.99620585850607,-56.91851404321065,im_0000139776-0000046592_1_s2_20m_og.tif,Mato Grosso,64,Chiquitano dry forests,2.0
-11.047750858687122,-48.65536090223721,im_0000093184-0000139776_19_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-9.209618124321757,-49.315981962178725,im_0000069888-0000116480_22_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-7.7717746805600525,-48.29675344081671,im_0000046592-0000139776_41_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-10.245195983854742,-48.47291306803254,im_0000069888-0000139776_59_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-7.775457773224941,-48.3501133686934,im_0000046592-0000139776_4_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-9.567596765043387,-48.44793990313403,im_0000069888-0000139776_67_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-6.93193972143671,-48.449017881474965,im_0000046592-0000139776_24_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-9.727586717145076,-48.477224981396326,im_0000069888-0000139776_47_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-9.641168786812775,-49.87167979693504,im_0000069888-0000116480_9_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-10.774213854672725,-48.182847062790344,im_0000093184-0000139776_5_s2_20m_og.tif,Tocantins,28,Mato Grosso seasonal forests,1.0
-10.292627030856252,-48.65536090223721,im_0000069888-0000139776_25_s2_20m_og.tif,Tocantins,54,Cerrado,7.0
-5.114917396248156,-42.645541819949216,im_0000023296-0000209664_1_s2_20m_og.tif,Piaue,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.315955782552253,-42.755226116140214,im_0000000000-0000209664_34_s2_20m_og.tif,Piaue,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.133058790705517,-42.631168775403296,im_0000000000-0000209664_1_s2_20m_og.tif,Piaue,16,MaranhÃ£o BabaÃ§u forests,1.0
-5.525716975676012,-43.56460818713188,im_0000023296-0000186368_40_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.070715709987624,-43.48106486570879,im_0000000000-0000186368_10_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.7826305726523435,-43.39904868026865,im_0000023296-0000186368_48_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-3.8689540971743774,-43.385843445592116,im_0000000000-0000186368_5_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.747326781986448,-45.566503797792244,im_0000023296-0000163072_65_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-2.938389294354966,-41.862839712895884,im_0000000000-0000209664_7_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.274543447954343,-43.24759272336614,im_0000000000-0000186368_71_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-5.076289839031017,-43.78316829575817,im_0000023296-0000186368_35_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-3.6695281040998453,-43.44243730849165,im_0000000000-0000186368_39_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-3.5345113168966806,-43.4294117368719,im_0000000000-0000186368_59_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-3.0211241320223747,-44.059400245624936,im_0000000000-0000186368_51_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-5.11886998349828,-42.99525596005694,im_0000023296-0000186368_31_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-3.539452050959338,-43.52930439646599,im_0000000000-0000186368_73_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-4.820090320000128,-43.801314264497385,im_0000023296-0000186368_75_s2_20m_og.tif,Maranhto,16,MaranhÃ£o BabaÃ§u forests,1.0
-2.8508933856817253,-41.77516414116582,im_0000000000-0000209664_12_s2_20m_og.tif,Piaue,18,Northeastern Brazil restingas,1.0
-8.942638821881438,-43.62308851212808,im_0000069888-0000186368_67_s2_20m_og.tif,Piaue,33,Atlantic dry forests,2.0
-7.950539422099839,-43.644648078946936,im_0000046592-0000186368_74_s2_20m_og.tif,Piaue,33,Atlantic dry forests,2.0
-7.94434104663941,-43.864825155084645,im_0000046592-0000186368_65_s2_20m_og.tif,Piaue,34,Atlantic dry forests,2.0
-17.628808630146736,-51.0632950213196,im_0000163072-0000116480_57_s2_20m_og.tif,Goits,82,Alto ParanÃ¡ Atlantic forests,1.0
-16.40179978356788,-50.16614754706941,im_0000139776-0000116480_33_s2_20m_og.tif,Goits,76,Alto ParanÃ¡ Atlantic forests,1.0
-2.944677501343804,-43.54376727254032,im_0000000000-0000186368_25_s2_20m_og.tif,Maranhto,4,Northeastern Brazil restingas,1.0
-23.72055406634645,-48.75615187711543,im_0000232960-0000139776_56_s2_20m_og.tif,Suo Paulo,84,Alto ParanÃ¡ Atlantic forests,1.0
-23.085624823530768,-48.19416583537024,im_0000209664-0000139776_49_s2_20m_og.tif,Suo Paulo,84,Alto ParanÃ¡ Atlantic forests,1.0
-10.868626791033693,-43.042417512473214,im_0000093184-0000186368_49_s2_20m_og.tif,Bahia,47,Cerrado,7.0
-10.98127552766228,-44.74211986155576,im_0000093184-0000186368_54_s2_20m_og.tif,Bahia,60,Atlantic dry forests,2.0
-14.666613980762616,-42.58876829399286,im_0000116480-0000209664_68_s2_20m_og.tif,Bahia,19,Caatinga,13.0
